UUID,External ID,Title,Subtitle,Creators,Creation Date,Publisher,Source URL,Collections,Tags,Status,Created At,Updated At
69feba7810a4405d9cb3b3dba93a0d3c,H01VVZ-XML-ENG,"What Millennials Want from Work, Charted Across the World",,Henrik Bresman,2015-02-23T18:00:19Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","chart:chart, 9159:generational issues, 8642:developing employees, 1573:leadership development, 1903:work-life balance, 391210:age and generational issues, 109980:digital article, 391501:developing employees, 391386:leadership development, 402374:work-life balance, research:research",Ready,2026-07-31 19:51:49,2026-07-31 20:08:13
d2e9a9162b894fe496b8e7a600345e51,H04Z7Z-XML-ENG,What Mindfulness Can Do for a Team,,"Lingtao Yu, Mary Zellmer-Bruhn",2019-05-31T12:05:47Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","8672:leading teams, 1973:conflict, new-author:new author, 391721:mindfulness, 391436:leading teams, 391687:managing conflicts, international-author:international author, research:research, 109980:digital article",Ready,2026-05-22 15:28:52,2026-05-22 15:29:10
91047dbb35af433e8bcca2a6290a5b64,H01YON-XML-ENG,What MIT Is Learning About Online Courses and Working from Home,,Sarah Green Carmichael,2015-03-30T18:00:52Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","391807:technology and analytics, 105820:educational institutions, 1585:technology, 3089:collaboration, 109980:digital article, 416744:education institutions, insight-center_the-future-of-collaboration:insight center_the future of collaboration, 391433:collaboration and teams",Ready,2026-05-21 20:12:11,2026-05-25 15:10:19
7a801b5821ae4bb4ad83c03071df8398,H06C44-XML-ENG,What Mix of WFH and Office Time Is Right for You?,,"Robert C. Pozen, Alexandra Samuel",2021-05-04T12:05:47Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","105792:workspaces, 109980:digital article, 1903:work-life balance, 1666:time management, 402374:work-life balance, 391655:workspaces design, 391693:time management",Ready,2026-05-22 18:21:36,2026-05-22 18:21:53
23cb52add3a34066a27e9604b25ff524,H00GAI-XML-ENG,What Mobile App Developers Know About Designing Great Customer Experiences,,Colin Raney,2013-10-10T18:00:08Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","391379:design thinking, 391845:mobile and wireless technology, 2114:design, 391480:customer experience, 391639:pricing strategy, 105803:mobile, 2316:customers, 2139:pricing, 109980:digital article",Ready,2026-05-21 19:34:37,2026-05-25 14:27:17
827f54f22bef479dbfc1f4a97cc04dec,H00VYY-XML-ENG,What Momentum on Climate Change Means for Business,,Andrew Winston,2014-07-01T12:00:35Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","109980:digital article, 6616:sustainability, 391472:sustainable business practices, 395110:environmental sustainability, 458596:climate change",Ready,2026-05-21 19:55:23,2026-05-25 14:46:57
39708bc9c7284502aea48bb63b661ca2,H03LU8-XML-ENG,What Most Companies Miss About Customer Lifetime Value,,Michael Schrage,2017-04-18T16:17:08Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","391480:customer experience, 2316:customers, 1565:innovation, 2010:marketing, quick-copyedit:_quick copyedit, 109980:digital article, 391616:marketing, 391378:innovation",Ready,2026-05-22 14:41:43,2026-05-25 16:10:37
8c774732cdc04f79b5995fb58ed1e4f9,H03WYF-XML-ENG,What Motivates Employees More: Rewards or Punishments?,,Tali Sharot,2017-09-26T15:10:42Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","105784:motivating people, international-author:international author, proofread:_proofread, 391407:motivating people, commissioned:commissioned, 109980:digital article, new-author:new author",Ready,2026-05-22 14:50:50,2026-05-25 16:24:39
8beaa99999174cdea3fbfd4525ec5dd6,H03A10-XML-ENG,What Motivates Gig Economy Workers,,Alex Rosenblat,2016-11-17T15:05:42Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","391807:technology and analytics, 391231:labor, 100336:labor, 1585:technology, 391272:entrepreneurship, 414379:gig economy, research:research, 109980:digital article, 1545:entrepreneurship",Ready,2026-05-22 14:29:08,2026-05-25 16:02:36
3eb8069919d646a98f9a5fa25d231f61,H06M81-XML-ENG,What Motivates Lifelong Learners,,John Hagel III,2021-10-11T12:15:57Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","109980:digital article, 414611:upskilling, 391562:organizational learning, 391694:personal purpose and values, 391668:continuous learning, 391378:innovation",Ready,2026-05-22 18:28:37,2026-05-22 18:28:53
a4cc1ef3f8e24441a210d466f81cd48d,H04HPV-XML-ENG,What MoviePass Can Teach Us About the Future of Subscription Businesses,,Eddie Yoon,2018-08-10T12:05:18Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","1545:entrepreneurship, 109980:digital article, 391272:entrepreneurship, proofread:_proofread",Ready,2026-05-22 15:09:49,2026-05-25 16:42:36
4b6584640c9b48e5b92608c28ddad958,H04O5V-XML-ENG,What Multinationals Need to Do to Succeed in Africa,,"Acha Leke, Mutsa Chironga, Georges Desvaux",2018-12-07T15:00:29Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","30749:global strategy, 1446:emerging markets, 397960:global strategy, 2712:africa, 361509:africa, 109980:digital article, 391254:emerging markets",Ready,2026-05-22 15:16:02,2026-05-22 15:16:19
2fc8c0cca87c417889dea428639ee0ab,H077J6-XML-ENG,What My Bicultural Background Taught Me About Being a Leader,,Revati “Rani” Puranik,2022-09-06T19:49:25Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","tip:tip, 391383:leadership and managing people, 391395:cross-cultural management, 391385:leadership, 366387:pov, ascend:ascend, 420917:ascend",Ready,2026-05-22 18:52:01,2026-05-22 18:52:18
b4354e270a7e4661b3a58b1aabc1ca63,H01U5N-XML-ENG,What Netflix and Starbucks Know About Cash Flow,,Eddie Yoon,2015-01-22T18:00:52Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","391747:business models, 2171:business models, 391837:web-based technologies, 109980:digital article, 2341:internet",Ready,2026-05-21 20:08:54,2026-05-25 15:07:25
42b11d435e094e13ba266b7791c9fc55,H01PSA-XML-ENG,What Net Present Value Can’t Tell You,,Maxwell Wessel,2014-11-20T20:00:43Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","109980:digital article, 391351:financial analysis, 4049:experimentation, 391770:experimentation, 1067:financial analysis",Ready,2026-05-21 20:05:07,2026-05-25 15:03:56
47ea55e185bd449c90433d70a7fafd42,H08UY5-XML-ENG,What New CEOs Should Ask Themselves in Their First 100 Days,,"Paul Griggs, Paul Leinwand",2025-08-05T12:05:49Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","391391:leadership transitions, 391388:leadership styles, new-author:new author, 109980:digital article, 391393:power and influence, 391663:career transitions, 391385:leadership, 391392:leadership vision",Ready,2026-07-16 13:04:15,2026-07-17 15:36:18
99f406850a2848478d5bd661369cd673,H070A2-XML-ENG,What New Grads Need to Know About Working Remotely,,Lia Garvin,2022-04-20T20:00:39Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","391689:interpersonal skills, 391656:managing yourself, 420917:ascend, 391668:continuous learning, 479934:early career, 391661:career planning, 366376:advice, ascend:ascend, tip:tip, 414623:virtual collaboration",Ready,2026-05-22 18:42:51,2026-05-22 18:43:10
58809c083ccb4915a7e44615f0029130,H07OMB-XML-ENG,What New Leaders Shouldn’t Do,,Antonella Pisani,2023-06-12T14:00:52Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","391404:managing employees, 395116:managing people, tip:tip, 391383:leadership and managing people, 391385:leadership, 391386:leadership development, 391400:management skills, 391402:management styles, 366376:advice, ascend:ascend, 420917:ascend",Ready,2026-07-15 20:55:08,2026-07-17 15:21:47
cdc608977fc946cea57467a374aa4a7a,H06OXR-XML-ENG,What New Managers Can Do to Support Employee Mental Health,,Henry Albrecht,2021-11-15T21:00:24Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","391729:mental health, 366376:advice, new-author:new author, 420917:ascend, 391716:health and wellness, 391724:wellness, 479934:early career, ascend:ascend, 391728:stress management",Ready,2026-05-22 18:35:43,2026-05-22 18:36:02
aefa365aa365423a82dc1ce7eec6aa7d,H00ZFG-XML-ENG,What New Team Leaders Should Do First,,Carolyn O’Hara,2014-09-11T16:00:42Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","3089:collaboration, 232363:best practice, import-added:import-added, 391386:leadership development, 8672:leading teams, taxo2021:taxo2021, 109980:digital article, 9161:managing people",Ready,2026-05-21 19:59:47,2026-05-25 14:50:37
1ac139a82a3c4af386647c8114a1d473,H04FSI-XML-ENG,What Not to Do When You’re Trying to Motivate Your Team,,Ron Carucci,2018-07-16T14:30:05Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","391436:leading teams, 395116:managing people, proofread:_proofread, taxo2021:taxo2021, 105784:motivating people, 8672:leading teams, 9161:managing people, 391407:motivating people, 109980:digital article",Ready,2026-07-31 20:38:54,2026-07-31 20:55:03
c703fd7a923240b9bbedcfc73265f438,H0330C-XML-ENG,What Not to Say to a Stressed-Out Colleague,,Holly Weeks,2016-08-23T14:00:03Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","109980:digital article, 391728:stress management, 3089:collaboration, 1710:emotional intelligence, 1917:stress, special-series_stress-2016:special series_stress 2016, 391433:collaboration and teams, 391672:emotional intelligence, commissioned:commissioned",Ready,2026-05-22 14:22:41,2026-05-25 15:57:11
538dd906c5dc4637a0c0cea9d4997d7f,H03PQM-XML-ENG,What Nursing Parents Need to Know About Pumping During Work Travel,,Julia Beck,2017-06-14T12:05:05Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","414641:working mothers, 1903:work-life balance, quick-copyedit:_quick copyedit, 402374:work-life balance, 109980:digital article",Ready,2026-05-22 14:44:24,2026-05-25 16:12:57
6297c81c8d7848d4bd7b08cd5442137c,H03S31-XML-ENG,What One Company Learned from Forcing Employees to Use Their Vacation Time,,"Neil Pasricha, Shashank Nigam",2017-08-11T14:22:38Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","1935:personnel policies, 1903:work-life balance, special-series_time-off-2017:special series_time off 2017, 391511:personnel policies, quick-copyedit:_quick copyedit, ghed:ghed, 402374:work-life balance, 109980:digital article, commissioned:commissioned",Ready,2026-05-22 14:47:38,2026-05-25 16:21:37
1cf6989912f14c39b0628854e421420a,H05R75-XML-ENG,What One Health Care CEO Is Learning from the Pandemic,,Marc Harrison,2020-07-20T13:12:57Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","105801:operations, 99117:race, 1585:technology, 391534:operations and supply chain management, 395112:race, 391807:technology and analytics, coronavirus:coronavirus, timely:timely, 109980:digital article, insight-center_health-care-and-the-pandemic:insight center_health care and the pandemic",Ready,2026-05-22 18:01:17,2026-05-22 18:01:37
5305fa5bad50496e89399a1b14f63594,H062VG-XML-ENG,What One Health System Learned About Providing Digital Services in the Pandemic,,Marc Harrison,2020-12-11T13:25:07Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","1585:technology, insight-center_health-care-november-2020_health-care-digital-transformation-and-operational-efficien, 105801:operations, 391807:technology and analytics, 391534:operations and supply chain management, 109980:digital article",Ready,2026-05-22 18:09:00,2026-05-22 18:09:16
44bd69159d3f4d45bd2d40491278fe05,R0905D-XML-ENG,What Only the CEO Can Do,,A.G. Lafley,2009-05-01T04:00:00Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","391408:business management, 105786:managing organizations, 7697:strategy, 391735:strategy, 110000:magazine article",Ready,2026-08-03 15:41:44,2026-08-03 16:21:05
3bc2c6a42ff44e2f9685d48945b179c8,H096S2-XML-ENG,What Operating Rooms Can Teach Leaders About Team Design ,,"Antonio García Romero, Marco Caserta",2026-05-14T12:25:51Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","c-suite-executive:c-suite executive, ceo:ceo, mid-level-manager:mid-level manager, senior-leader:senior leader, 391433:collaboration and teams, 391539:operations strategy, 391719:healthcare and treatment, 232358:research, 109980:digital article",Ready,2026-07-16 13:18:06,2026-07-17 15:43:33
a5a48c10663e4a5bbd77f2551d25f2c5,H05E6J-XML-ENG,What Organizations Need to Survive a Pandemic,,Nitin Nohria,2020-01-30T15:30:07Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","391149:business and society, 391772:risk management, 109980:digital article, timely:timely, 1743:risk management, hbs:hbs, coronavirus:coronavirus, 99115:economics & society",Ready,2026-05-22 17:52:42,2026-05-22 18:00:16
d11403a7968e41738729d09c06216265,R1212J-XML-ENG,What Panasonic Learned in China,,"Toshiro Wakayama, Junjiro Shintaku, Tomofumi Amano",2012-12-01T05:00:00Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","1672:competitive strategy, 1514:international business, 391753:competitive strategy, 391522:international business, 105832:retail & consumer goods, 361899:retail and consumer goods, 109984:east & southeast asia, 361508:asia, 110000:magazine article",Ready,2026-08-03 15:51:42,2026-08-03 16:24:55
5242c31bdc744384bce4f017fbfeb943,H06FUI-XML-ENG,What Pandemic Parenting Can Teach Us About Leadership,,"Sanyin Siang, Ron Carucci",2021-06-25T12:25:48Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","new-author:new author, 109980:digital article, 1183:decision making, 391385:leadership, 391656:managing yourself, 391767:decision making and problem solving, 1571:leadership, 9162:managing yourself",Ready,2026-08-03 14:16:41,2026-08-03 14:37:27
78eba958533a43668e6a97548d306128,H0226Z-XML-ENG,What Parents Should Tell Their Kids About Finding a Career,,James M. Citrin,2015-05-15T12:05:47Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","1792:career planning, 109980:digital article, 391661:career planning",Ready,2026-05-21 20:15:38,2026-05-25 15:14:53
99ca9eb9683a43bf8ec2bd0dd9141b72,H06277-XML-ENG,What Patients Like — and Dislike — About Telemedicine,,"Jessica Dudley, lyue Sung",2020-12-08T13:35:53Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","1565:innovation, 1585:technology, 391712:health and behavioral science, 391807:technology and analytics, insight-center_health-care-november-2020_health-care-digital-transformation-and-operational-efficien, 3982:health, 109980:digital article, 391378:innovation, new-author:new author",Ready,2026-05-22 18:08:37,2026-05-22 18:08:55
586c6f927d3a46d6a05031c386d29a29,H026Z8-XML-ENG,What People Analytics Can’t Capture,,Daniel Goleman,2015-07-07T15:00:19Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","109980:digital article, 8635:assessing performance, 8642:developing employees, 7116:talent management, 391498:employee performance management, 391501:developing employees, 391516:talent management, 391810:analytics and data science, 6519:analytics",Ready,2026-07-31 20:19:45,2026-07-31 20:43:56
45347dd1ee8c4b649efe164e9f77b01e,H00XLA-XML-ENG,What People Are Really Doing When They’re on a Conference Call,,Gretchen Gavett,2014-08-19T18:11:16Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","391429:business communication, 391436:leading teams, 1000:communication, 8672:leading teams, 109980:digital article, chart:chart, import-added:import-added",Ready,2026-05-21 19:57:32,2026-05-25 14:48:38
d369dcde6b9c4169a413a84d31134fe7,R2503D-XML-ENG,What People Get Wrong About Psychological Safety,,"Amy C. Edmondson, Michaela J. Kerrissey",2025-05-01T04:00:00Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","391555:organizational culture, 391433:collaboration and teams, 391404:managing employees, 406170:psychology, 391683:interpersonal communication, import-notice:import notice, invalid-note:invalid note, 110000:magazine article, 391385:leadership, 391383:leadership and managing people",Ready,2026-08-03 16:49:29,2026-08-03 17:08:03
742cc30197dc4db3bdf83c5a42040563,H054VX-XML-ENG,"What People Hate About Being Managed by Algorithms, According to a Study of Uber Drivers",,"Mareike Möhlmann, Ola Henfridsson",2019-08-30T12:05:36Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","100336:labor, 105886:data, 105802:social platforms, 391843:social media, 391810:analytics and data science, 391231:labor, new-authors:new authors, 395116:managing people, 391809:algorithms, 9161:managing people, 109980:digital article",Ready,2026-05-22 15:31:57,2026-05-22 15:32:17
ceb2e51f6b784081b68df83c6c39a1a4,H062NA-XML-ENG,What People (Still) Get Wrong About Emotional Intelligence,,Daniel Goleman,2020-12-22T13:25:33Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","1710:emotional intelligence, 1787:psychology, 3878:difficult conversations, 391672:emotional intelligence, 406170:psychology, 391684:difficult conversations, 109980:digital article",Ready,2026-08-03 14:13:41,2026-08-03 14:35:56
0031b345afd84fb3960e3528cdc25fad,R2501D-XML-ENG,What People Still Get Wrong About Negotiations,,Max H. Bazerman,2025-01-01T05:00:00Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","391703:persuasion, 391677:trustworthiness, 391715:behavioral science, 110000:magazine article, 391771:negotiation strategies, 391688:negotiating skills, 391689:interpersonal skills, 391555:organizational culture, 391683:interpersonal communication",Ready,2026-08-03 16:48:27,2026-08-03 17:07:39
80701438deb344e39ba9c2428abd655b,H02FYN-XML-ENG,What Peter Drucker Had to Say About Automation,,Rick Wartzman,2015-11-02T17:00:43Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","109980:digital article, 1585:technology, drucker:drucker, 100336:labor, 391807:technology and analytics, 391231:labor",Ready,2026-05-21 20:27:07,2026-05-25 15:35:38
7a124a0ee62c470a9ab1dc2e68cf25ab,H011Q4-XML-ENG,What Peter Drucker Knew About 2020,,Rick Wartzman,2014-10-16T15:00:39Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","1639:knowledge management, 9161:managing people, 395116:managing people, 391385:leadership, 109980:digital article, 1571:leadership, import-added:import-added",Ready,2026-05-21 20:02:08,2026-05-25 14:52:49
785e27bf7c4d4efcb975d2f955ce675b,H02VWY-XML-ENG,What Platforms Do Differently than Traditional Businesses,,"David S. Evans, Richard Schmalensee",2016-05-11T14:00:05Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","1187:economics, 391241:economics, 391843:social media, 391837:web-based technologies, 109980:digital article, 2341:internet, 105802:social platforms, quick-copyedit:_quick copyedit",Ready,2026-05-21 20:41:49,2026-05-25 15:49:06
d201cf5dae744ae386c4df62258d7d92,H005E5-XML-ENG,What Poor Countries Can Teach Rich Ones About Health Care,,Vijay Govindarajan and S. Manikutty,2010-04-27T18:07:20Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","1565:innovation, 391712:health and behavioral science, 391522:international business, 391211:developing countries, 109980:digital article, 3982:health, 1514:international business, 391378:innovation",Ready,2026-05-21 18:35:31,2026-05-22 20:16:28
3827589aaacf4c859959fd4d135905df,H01ZDK-XML-ENG,What Popular Baby Names Teach Us About Data Analytics,,Kaiser Fung,2015-04-03T12:05:51Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","6519:analytics, 391810:analytics and data science, 109980:digital article",Ready,2026-05-21 20:12:35,2026-05-25 15:10:40
d2f773a20d454b6da2fae900e1c966cd,H025L8-XML-ENG,What Private Equity Investors Think They Do for the Companies They Buy,,"Paul Gompers, Steven N. Kaplan, Vladimir Mukharlyamov",2015-06-18T14:00:08Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","8873:financial markets, 391278:private equity, 391258:financial markets, 100343:finance & accounting, 391289:finance and investing, research:research, 109980:digital article",Ready,2026-05-21 20:18:14,2026-05-25 15:17:14
20e13f882fcd4231a03c7f9ba43bdb14,H04WQP-XML-ENG,"What Process Mining Is, and Why Companies Should Do It",,"Thomas H. Davenport, Andrew Spanyi",2019-04-23T12:05:46Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","6519:analytics, 391810:analytics and data science, new-author:new author, 109980:digital article",Ready,2026-08-03 14:04:17,2026-08-03 14:30:40
2a704e99fb6c4539ae65d81dbebd4b21,R2102G-XML-ENG,What Professional Service Firms Must Do to Thrive,,"Ashish Nanda, Das Narayandas",2021-03-01T05:00:00Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","110000:magazine article, 105786:managing organizations, 105860:professional services, 374978:professional services, 7697:strategy, 391735:strategy, 391408:business management",Ready,2026-08-03 16:42:17,2026-08-03 17:05:02
fccd8609f6814608829e67bd1faa6eb0,H06AWX-XML-ENG,What Psychological Safety Looks Like in a Hybrid Workplace,,"Amy C. Edmondson, Mark Mortensen",2021-04-19T12:25:08Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","30936:leadership & managing people, 391433:collaboration and teams, 391383:leadership and managing people, 9161:managing people, 395116:managing people, 3089:collaboration, 473632:hybrid work, 109980:digital article",Ready,2026-05-22 18:20:55,2026-05-22 18:21:12
4ce911404330484aa04bca81f017250b,R2302K-XML-ENG,What Psychological Targeting Can Do,,Sandra Matz,2023-03-01T05:00:00Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","391625:consumer behavior, 395104:business ethics, 391810:analytics and data science, 406170:psychology, 391616:marketing, 374995:marketing industry, 391715:behavioral science, 110000:magazine article",Ready,2026-05-22 19:17:01,2026-05-22 19:17:21
43761115ee8948fcb9bd43c63a88bfff,H04XC8-XML-ENG,What Putting Patients First Really Looks Like,,Ghazala Q. Sharieff,2019-05-06T14:00:21Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","1981:organizational culture, 391555:organizational culture, 391660:career coaching, 1700:coaching, commissioned:commissioned, 105784:motivating people, 391501:developing employees, 391407:motivating people, insight-center_reimaginging-health-care_spring-2019:insight center_reimaginging health care_spring 2, 109980:digital article, 8642:developing employees, new-author:new author",Ready,2026-05-22 15:27:29,2026-05-22 15:27:51
d4d45d47e8454b3eb8eb5128c17d7321,H04RCY-XML-ENG,What PwC Learned from Its Policy of Flexible Work for Everyone,,Anne Donovan,2019-01-28T13:05:17Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","1935:personnel policies, 391555:organizational culture, 1981:organizational culture, special-series_retention:special series_retention, 391511:personnel policies, 402374:work-life balance, _copyrightok:_copyrightok, new-author:new author, taxo2021:taxo2021, 109980:digital article, 1903:work-life balance, 391493:flex time",Ready,2026-05-22 15:17:48,2026-05-22 15:18:09
8296ce07d9fe4c61b7ddf6df13695508,H02H2E-XML-ENG,What Really Happens When Companies Nix Performance Ratings,,"David Rock, Beth Jones",2015-11-06T13:05:45Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","395116:managing people, 391498:employee performance management, 391817:performance indicators, 1382:performance measurement, 8635:assessing performance, 9161:managing people, international-author:international author, research:research, 109980:digital article",Ready,2026-05-21 20:27:51,2026-05-25 15:36:28
07ae97a730b3487d8171fd6775109f62,H02FG5-XML-ENG,What Really Makes Customers Buy a Product,,"Hugh N. Wilson, Emma K. Macdonald, Shane Baxendale",2015-11-09T17:00:32Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","insight-center_the-new-tools-of-marketing:insight center_the new tools of marketing, 1052:market research, 391480:customer experience, 2316:customers, international-author:international author, commissioned:commissioned, 109980:digital article, chart:chart, new-author:new author, 391623:market research",Ready,2026-05-21 20:26:29,2026-05-25 15:34:57
4beddd34b5da43b194795a39efee5385,H00APJ-XML-ENG,What Really Makes Tech Stars Shine,,Scott Edinger,2013-05-31T14:00:12Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","391516:talent management, 391528:it management, 109980:digital article, 7116:talent management, 32451:it",Ready,2026-05-21 19:30:01,2026-05-22 21:03:31
9a7c27c6b5f544f3b0c9a4d8f2a44694,H07CYP-XML-ENG,What Really Makes Toyota’s Production System Resilient,,Willy C. Shih,2022-11-15T13:25:45Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","109980:digital article, 391534:operations and supply chain management, insight-center_supply-chain-fall-2022:insight center_supply chain fall 2022",Ready,2026-08-03 14:25:37,2026-08-03 14:42:05
35df278dd805461ea59806c26df018d0,H05W43-XML-ENG,What Really Makes Us Resilient?,,Marcus Buckingham,2020-09-29T16:15:48Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","coronavirus:coronavirus, 391699:personal resilience, 1571:leadership, timely:timely, taxo2021:taxo2021, 3982:health, 391715:behavioral science, 109980:digital article, 391387:leadership qualities, 105886:data",Ready,2026-05-22 18:05:15,2026-05-22 18:05:34
5b78b7822715425cbb08b68f6d1b52df,H02ARY-XML-ENG,What Really Motivates Workers in Their 20s,,Jeffrey Arnett,2015-08-25T15:00:33Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","new-author:new author, 1878:employee retention, 8642:developing employees, 391517:employee retention, 391501:developing employees, research:research, 9159:generational issues, 391210:age and generational issues, 109980:digital article",Ready,2026-05-21 20:21:47,2026-05-25 15:20:17
a74d3287c52f4c9e9a36da1a9899e433,H0888K-XML-ENG,What Really Motivates You at Work?,,Carrie Ott-Holland,2024-05-16T12:05:49Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","391490:human resource management, 391656:managing yourself, 109980:digital article, 391383:leadership and managing people, 391492:employee incentives, 391407:motivating people, 391501:developing employees",Ready,2026-07-16 12:55:40,2026-07-17 15:31:34
f0ef3556acf0437fb81ba9ff500026f3,H05UA6-XML-ENG,What Really Prevents Companies from Thriving in a Recession,,"Ranjay Gulati, Mark Wiedman",2020-09-02T12:25:14Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","new-author:new author, 109980:digital article, 1300:budgeting, 391378:innovation, 1414:recession, 391250:recessions, 1565:innovation, 391303:budgets and budgeting",Ready,2026-05-22 18:04:06,2026-05-22 18:04:25
66724f22657b4259af383d27762629bc,H01ZVP-XML-ENG,What Research Shows About Talking Back to a Jerk Boss,,Walter Frick,2015-04-09T12:05:41Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","1973:conflict, 391687:managing conflicts, 109980:digital article, research:research",Ready,2026-05-21 20:12:56,2026-05-25 15:11:02
