CORE_PRODUCT_ID,AVAILABILITY_PK,ALTERNATE_ID_TYPE_1,ALTERNATE_ID_VALUE_1,ALTERNATE_ID_TYPE_2,ALTERNATE_ID_VALUE_2,TITLE,COPYRIGHT_HOLDER,AIELIGIBILITY_SET,PRODUCT_TYPE,COPYRIGHT_HOLDER_DISPLAY_NAME
HV1390,HV1390-VIF-ENG,KAL,1_zn1jyd3s,,,How to Really Use LinkedIn,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1391,HV1391-VIF-ENG,KAL,1_fh1avgu6,,,Saying No at Work,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1392,HV1392-VIF-ENG,KAL,1_sibzadmz,,,How to Make Virtual Meetings Feel More Real,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1393,HV1393-VIF-ENG,KAL,1_1ldj5fiv,,,I Tried Three Popular Productivity Methods and This is What I Learned,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1394,HV1394-VIF-ENG,KAL,1_dfq3dk59,,,How to Speak Up in Meetings,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1395,HV1395-VIF-ENG,KAL,1_hhpn5sxp,,,"How to Answer the Question, ""Tell Me About Yourself""",Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1396,HV1396-VIF-ENG,KAL,1_dai01bat,,,How to be Less Lonely at Work,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Impact
HV1397,HV1397-VIF-ENG,KAL,1_skxf7la3,,,Solving Big Problems Through Stakeholder Capitalism,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Impact
HV1398,HV1398-VIF-ENG,KAL,1_tgti3qp5,,,The Good Jobs Scorecard,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Impact
HV1399,HV1399-VIF-ENG,KAL,1_60tycbtp,,,The Most Engaged Employee in the World,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Impact
HV1400,HV1400-VIF-ENG,KAL,1_ev89r6mp,Atom id,"tag:blogs.harvardbusiness.org,2007-03-31:999.270753",Becoming Forever Employable,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1404,HV1404-VIF-ENG,KAL,1_jmjcwk6s,Atom id,"tag:hbr.org,1922-01-01:202007.264214-R2004H",Make the Most of Relocating: Maximizing Your Move,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1405,HV1405-VIF-ENG,KAL,1_gq2iypo5,Atom id,"tag:hbr.org,1922-01-01:202007.264214-R2004H",Make the Most of Relocating: The Costs,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1406,HV1406-VIF-ENG,KAL,1_e7ekgahl,Atom id,"tag:hbr.org,1922-01-01:202007.264214-R2004H",Make the Most of Relocating: The Benefits,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1407,HV1407-VIF-ENG,KAL,1_i5hu7ent,,,How To Thrive When Everything Feels Terrible,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1409,HV1409-VIF-ENG,KAL,1_r1rxksuc,,,How To Give a Killer Presentation,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1410,HV1410-VIF-ENG,KAL,1_ij6jy9mk,,,Good Feedback Is A Two-Way Conversation,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1411,HV1411-VIF-ENG,KAL,1_m3mtr8jf,,,This Two-Minute Morning Practice Will Make Your Day Better,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1412,HV1412-VIF-ENG,KAL,1_6t12609s,,,How to Disagree with Someone More Powerful than You,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1413,HV1413-VIF-ENG,KAL,1_4z78bdjm,,,Digital Transformation Comes Down to Talent in 4 Key Areas,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1414,HV1414-VIF-ENG,KAL,1_nt3h2n4x,,,The Era of Antisocial Social Media,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1415,HV1415-VIF-ENG,KAL,1_n6pthdge,,,3 Ways to Make Your Writing Clearer,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1416,HV1416-VIF-ENG,KAL,1_x7oqymsi,,,Don't Underestimate the Power of a Walk,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1417,HV1417-VIF-ENG,KAL,1_ojm9pomz,,,How Women Can Get What They Want in a Negotiation,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1418,HV1418-VIF-ENG,KAL,1_b7gs7tpb,,,10 Steps to Creating a Data-Driven Culture,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1419,HV1419-VIF-ENG,KAL,1_4u5m1lr8,,,"How to Speak Up in a Meeting, and When to Hold Back",Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1420,HV1420-VIF-ENG,KAL,1_l1oqknij,,,Good Leadership is About Asking Good Questions,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1421,HV1421-VIF-ENG,KAL,1_ne6jnor0,,,What Great Listeners Actually Do,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1422,HV1422-VIF-ENG,KAL,1_igwz8ukt,,,Don't Let Perfection Be the Enemy of Productivity,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1432,HV1432-VIF-ENG,KAL,1_ulyleprw,,,"During Covid-19 Crisis, Leaders Must Resist Urge to Push Too Hard, Too Fast",Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1435,HV1435-VIF-ENG,KAL,1_8osv7sfw,,,How Apple Is Organized for Innovation: Leadership at Scale,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1436,HV1436-VIF-ENG,KAL,1_7t66nnrq,,,How Apple Is Organized for Innovation: The Leadership Model,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1437,HV1437-VIF-ENG,KAL,1_bg7kv4k1,,,The Covid-19 Pandemic is Forcing Companies to Build AI Skills Quickly,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1445,HV1445-VIF-ENG,KAL,1_3iysfppb,,,Quick Study: How to Stop Promoting Incompetent Men,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1447,HV1447-VIF-ENG,KAL,1_wxcanv30,,,Quick Study: How to Fire with Compassion,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1448,HV1448-VIF-ENG,KAL,1_btdphyeu,,,"Quick Study: How and When to Disrupt Your Career, and Yourself",Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1451,HV1451-VIF-ENG,KAL,1_8zku1g35,,,Quick Study: Stopping Yourself from Acting On Bad Impulses,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1452,HV1452-VIF-ENG,KAL,1_rwaihuju,,,Quick Study: How to Make It as a Power Couple,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1453,HV1453-VIF-ENG,KAL,1_fpyex2ee,,,When Will We Reach Gender Equality?,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1454,HV1454-VIF-ENG,KAL,1_lt9t1cuz,,,The Explainer: How to Be a Disruptor,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1455,HV1455-VIF-ENG,KAL,1_pckwi1p2,,,How Does Marvel Studios Balance Continuity and Renewal?,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1456,HV1456-VIF-ENG,KAL,1_ufxds7o4,,,Using Improv to Unite Your Team,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1460,HV1460-VIF-ENG,KAL,1_1qwfsf3z,,,Expanding the Pool of Job Candidates,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1462,HV1462-VIF-ENG,KAL,1_hxj6wmn2,,,Wrong Thinking: Solve Problems in New Ways,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1463,HV1463-VIF-ENG,KAL,1_nmxzvksn,,,Behind the Story: Kieran Setiya on Philosophy and His Own Mid-Career Crisis,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1464,HV1464-VIF-ENG,KAL,1_ft7f2n01,,,Facing Your Mid-Career Crisis,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1467,HV1467-VIF-ENG,KAL,1_s9xwvng1,,,The Big Idea: What's the dollar equivalent of happiness?,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1476,HV1476-VIF-ENG,KAL,1_fra4n78i,,,Want to Be Happier? Value Time Over Money,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1485,HV1485-VIF-ENG,KAL,1_omwdf3vu,,,How to Deal with Remote Conflict,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1490,HV1490-VIF-ENG,KAL,1_hfq04v4s,,,"How Cubicles, Telecommuting, Personal Computers, and Email Changed the Way We Work",Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1491,HV1491-VIF-ENG,KAL,1_gmr91o79,,,How to Build Your Mental Strength,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1493,HV1493-VIF-ENG,KAL,1_8q3dlio3,,,Coping with Anxiety and Uncertainty at Work,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1526,HV1526-VIF-ENG,KAL,1_szfu9t3v,,,On the Front Lines of Misinformation,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1583,HV1583-VIF-ENG,KAL,1_e72hzefi,,,What Drives Salespeople in Different U.S. Regions,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1594,HV1594-VIF-ENG,KAL,1_vi9w9g0o,,,What Great Office Design Actually Looks Like,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1599,HV1599-VIF-ENG,KAL,1_eflce8qe,,,Your Scarcest Resource,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1627,HV1627-VIF-ENG,KAL,1_78gnlh54,,,5 Common Writing Mistakes,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1632,HV1632-VIF-ENG,KAL,1_56b5ohlo,,,Make Networking Less Awkward,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1639,HV1639-VIF-ENG,KAL,1_l1mf0hfb,,,What Sets Top Sales Teams Apart,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1653,HV1653-VIF-ENG,KAL,0_tjhfj6bc,,,A Better Way to Measure Your Ad Campaign,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1662,HV1662-VIF-ENG,KAL,1_sfkt0iis,,,Change the Way You Pay Your Sales Force,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1663,HV1663-VIF-ENG,KAL,1_k3tk3j8f,,,Great Brands Don't Chase Trends,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1665,HV1665-VIF-ENG,KAL,1_l3i6j3st,,,"Write a ""Big Opportunity"" Statement to Align Your Strategy",Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1666,HV1666-VIF-ENG,KAL,1_9yef4dud,,,How to Make Cross-Boundary Marketing Decisions,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1668,HV1668-VIF-ENG,KAL,1_i6oaczpf,,,Which Sustainability Programs Should You Support?,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1669,HV1669-VIF-ENG,KAL,1_7s1yf389,,,Leading with a Light Footprint,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1670,HV1670-VIF-ENG,KAL,1_zw4izaen,,,Why Brands Need a Clear Promise,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1682,HV1682-VIF-ENG,KAL,1_4dipspgb,,,Storytelling Can Make Or Break Your Leadership,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1684,HV1684-VIF-ENG,KAL,1_8zf7aikl,,,How to Keep Your Cool in High-Stress Situations,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1688,HV1688-VIF-ENG,KAL,1_p76ejkf2,,,"Artificial Intelligence for The Real World, Part 1 of 3",Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1689,HV1689-VIF-ENG,KAL,1_hat782on,,,"Artificial Intelligence for The Real World, Part 2 of 3",Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1690,HV1690-VIF-ENG,KAL,1_tnme922p,,,"Artificial Intelligence for The Real World, Part 3 of 3",Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1692,HV1692-VIF-ENG,KAL,1_b7e7lemx,,,Generational Differences At Work Are Small. Thinking They're Big Affects Our Behavior,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1694,HV1694-VIF-ENG,KAL,1_p1ov6zyy,,,7 Pieces of Bad Career Advice Women Should Ignore,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1695,HV1695-VIF-ENG,KAL,1_mtk2wb47,,,How to Get the Feedback You Need,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1696,HV1696-VIF-ENG,KAL,1_dwh1kjf2,,,What Having A Growth Mindset Actually Means,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1697,HV1697-VIF-ENG,KAL,1_z9szxdz1,,,"The Art of Persuasion Hasn't Changed in 2,000 Years",Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1698,HV1698-VIF-ENG,KAL,1_uyzt7gtn,,,How To Have Difficult Conversations Virtually,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1699,HV1699-VIF-ENG,KAL,1_1w44gme7,,,What Do We Do About the Biases in AI?,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1700,HV1700-VIF-ENG,KAL,1_3p7jp0ao,,,What Self-Awareness Really Is (and How to Cultivate It),Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1701,HV1701-VIF-ENG,KAL,1_v5w6vzh3,,,How to Elevate Your Presence in a Virtual Meeting,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1705,HV1705-VIF-ENG,KAL,1_m1gel9xq,,,When Your Career Becomes Your Whole Identity,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1706,HV1706-VIF-ENG,KAL,1_gqu5625t,,,How To Gain Credibility When You Have Little Experience,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1707,HV1707-VIF-ENG,KAL,1_jomtxb4r,,,Cybersecurity Is Not (Just) a Tech Problem,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1710,HV1710-VIF-ENG,KAL,0_086smnc8,,,How to keep your business writing simple,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1711,HV1711-VIF-ENG,KAL,0_1wku5d8z,,,How to Get Along with Your Boss,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1712,HV1712-VIF-ENG,KAL,0_2cbmp1ky,,,How many people should you ask for advice,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1713,HV1713-VIF-ENG,KAL,0_51b8lrzx,,,Stop Feeling Bad about Not Getting Enough Done,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1714,HV1714-VIF-ENG,KAL,0_5efba6d0,,,How to Actually Get Work Done,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1715,HV1715-VIF-ENG,KAL,0_8abei8yk,,,How to Build a Productivity System That Meets Your ​Specific​ Needs,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1716,HV1716-VIF-ENG,KAL,0_8cmlrlqs,,,Why Being Yourself Is Better Than Catering,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1717,HV1717-VIF-ENG,KAL,0_8lo4z6q8,,,How to Captivate Your Audience During a Virtual Presentation,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1718,HV1718-VIF-ENG,KAL,0_cqbj5wmy,,,What to Do When Joining a New Job with a Very Different Culture,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1719,HV1719-VIF-ENG,KAL,0_cuwfyzj9,,,How to Get Ahead When You Have an Ineffectual Boss,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1720,HV1720-VIF-ENG,KAL,0_cvcxzxq6,,,How Not to Take Small Annoyances at Work Personally,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1721,HV1721-VIF-ENG,KAL,0_ed3264s6,,,4 Super Tips to Help You Adjust Better to WFH,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1722,HV1722-VIF-ENG,KAL,0_fg0paxvi,,,6 Steps to Becoming More Influential at Work,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1723,HV1723-VIF-ENG,KAL,0_hwlfibph,,,Is Your Team Burning Out? Here is How To Prevent it.,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1724,HV1724-VIF-ENG,KAL,0_knv9pf24,,,Extreme Productivity: 7 Behaviors of Super Productive People,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1725,HV1725-VIF-ENG,KAL,0_lt4dqito,,,What to Do When You've Made a Bad Decision,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1726,HV1726-VIF-ENG,KAL,0_yjolm5t1,,,Are You Retaining Enough of What You're Reading?,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1727,HV1727-VIF-ENG,KAL,0_zevsbp73,,,How to Work with Someone You Don't like,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1728,HV1728-VIF-ENG,KAL,1_05zjafb9,,,How to Make a Bad Career Move Work for You,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1729,HV1729-VIF-ENG,KAL,1_0xws4op2,,,Your perfectionism may be hurting your career,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1730,HV1730-VIF-ENG,KAL,1_21qkffxp,,,How Not to Come across as a Show-Off in a Job Interview,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1731,HV1731-VIF-ENG,KAL,1_5gk3sd8l,,,Are You an Accidental Diminisher?,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1732,HV1732-VIF-ENG,KAL,1_5mv52hp0,,,How to Handle the Post-Presentation Q&A,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1733,HV1733-VIF-ENG,KAL,1_5szgqigw,,,The 5 Confidence Traps,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1734,HV1734-VIF-ENG,KAL,1_6e1skc40,,,How to Embrace Experimentalism,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1735,HV1735-VIF-ENG,KAL,1_7kdi8e5n,,,6 Things to Remember for Your First Few Meetings with a New Boss,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1736,HV1736-VIF-ENG,KAL,1_7sahpu0u,,,Is There a Lack of Psychological Safety on Your Team?,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1737,HV1737-VIF-ENG,KAL,1_8c6iqy3h,,,The One Skill You Need to Manage Stress and Avoid Burnout,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1738,HV1738-VIF-ENG,KAL,1_9wm5prb4,,,Is your manager a narcissist,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1739,HV1739-VIF-ENG,KAL,1_aniqioqq,,,How to remind your boss you're doing a good job,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1740,HV1740-VIF-ENG,KAL,1_ap4dxz5j,,,How to Work From Home and Be Productive,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1741,HV1741-VIF-ENG,KAL,1_bgpireg8,,,Five Tips for Effective Communication,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1742,HV1742-VIF-ENG,KAL,1_carsjeem,,,What to Do If Your Boss Is a Coward,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1743,HV1743-VIF-ENG,KAL,1_dfio4tt3,,,How to Build a Strong Foundation of Trust During Uncertain Times,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1744,HV1744-VIF-ENG,KAL,1_ewlg1pk3,,,What to Say When a Conversation Heats Up,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1745,HV1745-VIF-ENG,KAL,1_g4ihg5cc,,,How to Prepare for a Big Presentation,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1746,HV1746-VIF-ENG,KAL,1_gogyuwnl,,,How to Change Your Destructive Behaviors,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1747,HV1747-VIF-ENG,KAL,1_hdsn7ka7,,,Five Habits of Merely Effective Negotiators,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1748,HV1748-VIF-ENG,KAL,1_hfv1q499,,,Why Are You Gossiping at Work,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1749,HV1749-VIF-ENG,KAL,1_i45k9x4u,,,How to Create a Culture of Trust on Your Team,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1750,HV1750-VIF-ENG,KAL,1_jf5mii2u,,,The 3 Sources of Work Conflict,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1751,HV1751-VIF-ENG,KAL,0_p0e9andr,,,How to Help Your Team Deal with Setbacks,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1752,HV1752-VIF-ENG,KAL,0_pbhhtbp1,,,6 Conditions When You Find It Difficult to Say No,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1753,HV1753-VIF-ENG,KAL,0_q7try65f,,,How Anxiety Affects Us,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1754,HV1754-VIF-ENG,KAL,0_rv913jc0,,,3 Personality Traits That Make You a Good Negotiator,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1755,HV1755-VIF-ENG,KAL,0_u7yjafpp,,,Are Your Colleagues Distracting You Too Much?,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1756,HV1756-VIF-ENG,KAL,0_upur4rp7,,,6 Tips to Run a Meeting of People from Different Cultures,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1757,HV1757-VIF-ENG,KAL,0_x3ib2m77,,,4 Questions to Ask Yourself Before Writing the Next Email,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1758,HV1758-VIF-ENG,KAL,1_jvz94q7h,,,When You Love Your Job but Don't Make Enough Money,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1759,HV1759-VIF-ENG,KAL,1_k66svss5,,,The 3 Things We All Want from Our Jobs,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1760,HV1760-VIF-ENG,KAL,1_ldmby88e,,,Why You Need to Pay Attention to your Micromoves,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1761,HV1761-VIF-ENG,KAL,1_lnarlkkk,,,How Apple Is Organized for Innovation: The Functional Organization,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1762,HV1762-VIF-ENG,KAL,1_mxvn69fk,,,How Teams Can Disagree Productively,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1763,HV1763-VIF-ENG,KAL,1_nhse80kp,,,How to Reset a Work Relationship after a Disagreement,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1764,HV1764-VIF-ENG,KAL,1_nilbf29g,,,How to Make Instant Messaging Platforms Work for Your Team,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1765,HV1765-VIF-ENG,KAL,1_o2e9lwdb,,,Warning Signs That Your Boss Sees You as a Misfit,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1766,HV1766-VIF-ENG,KAL,1_q4zfvzw2,,,How to Negotiate Effectively,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1767,HV1767-VIF-ENG,KAL,1_qhzyont8,,,How to Set Habits to Keep Your Life on Track,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1768,HV1768-VIF-ENG,KAL,1_qjjpmd2u,,,4 Must-Have Ground Rules for Your Next Meeting,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1769,HV1769-VIF-ENG,KAL,1_qq04fn55,,,How to open up to your team,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1770,HV1770-VIF-ENG,KAL,1_qzat3eg5,,,How to get more recognition at work,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1771,HV1771-VIF-ENG,KAL,1_rnmi2cot,,,How to Manage Your Time Better,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1772,HV1772-VIF-ENG,KAL,1_rqnldnj9,,,How to Improve Your Rapport with Your Boss,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1773,HV1773-VIF-ENG,KAL,1_tvu5ie2x,,,How to Manage Negative Emotions at Work,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1774,HV1774-VIF-ENG,KAL,1_vd9bhkip,,,How to Reassure Your Team During Uncertainty,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1775,HV1775-VIF-ENG,KAL,1_xlm30rbg,,,What to do When Your Boss is Self-Obsessed,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1776,HV1776-VIF-ENG,KAL,1_zko9jub9,,,How to Manage a Control-Freak Manager,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1777,HV1777-VIF-ENG,KAL,1_6xspcm0z,,,I'm an entry-level employee. How can I get my company to act on climate change?,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1778,HV1778-VIF-ENG,KAL,1_8tajxb0n,,,"To Sound Like a Leader, Think About What You Say",Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1779,HV1779-VIF-ENG,KAL,1_mi59k6lk,,,How to Run a Great Virtual Meeting,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1780,HV1780-VIF-ENG,KAL,1_d1t52ntp,,,How to Negotiate with Someone More Powerful than You,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
